CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,LTV_Score
17162.0,29,10,1715.46,3,4,4,344,Big Spender,0,0.15693859565981352
17163.0,22,2,293.1,3,2,1,321,Other,0,0.1437539755334213
17164.0,33,7,2467.35,3,4,4,344,Big Spender,0,0.15162363113420455
17165.0,284,1,158.68,1,2,1,121,Other,1,0.03646949049145005
17166.0,39,2,206.34,3,2,1,321,Other,0,0.13676269767448945
17169.0,58,2,835.78,2,2,3,223,Other,0,0.1302451356208143
17171.0,289,1,224.91,1,2,1,121,Other,1,0.03457694911382157
17172.0,79,1,317.76,2,2,2,222,Other,0,0.11919303514116894
17173.0,5,8,3766.6,4,4,4,444,Champions,0,0.16688479154085412
17174.0,218,1,59.9,1,2,1,121,Other,1,0.06283477992704833
17175.0,44,4,1443.69,3,3,3,333,Other,0,0.1403253169872217
17176.0,202,1,306.13,1,2,1,121,Other,1,0.06970847530523845
17179.0,178,3,711.79,1,3,3,133,Other,1,0.08344920439012382
17180.0,56,4,796.03,2,3,3,233,Other,0,0.13434387887755533
17181.0,57,2,239.92000000000002,2,2,1,221,Other,0,0.12958401277557857
17183.0,8,6,3347.31,4,4,4,444,Champions,0,0.16156478095456547
17186.0,47,2,144.0,3,2,1,321,Other,0,0.13343429842872784
17187.0,227,1,203.95,1,2,1,121,Other,1,0.059472523432321275
17188.0,11,7,2474.23,4,4,4,444,Champions,0,0.1604830929663799
17189.0,106,2,384.40000000000003,2,2,2,222,Other,0,0.11013673269898176
17190.0,59,2,444.74,2,3,2,232,Other,0,0.12914520920688452
17191.0,28,7,2095.13,3,4,4,344,Big Spender,0,0.152970156235805
17193.0,36,7,1699.3000000000002,3,4,4,344,Big Spender,0,0.14904666902019933
17194.0,274,2,262.62,1,3,1,131,Other,1,0.042359103678694325
17197.0,30,1,1013.01,3,2,3,323,Other,0,0.14013875061588013
17198.0,24,3,692.22,3,3,3,333,Other,0,0.1453445780945453
17201.0,54,1,342.63,2,2,2,222,Other,0,0.12929103309958
17203.0,36,6,3563.85,3,4,4,344,Big Spender,0,0.15069112677449617
17204.0,175,4,1564.56,1,3,3,133,Other,1,0.08786003531727932
17205.0,54,1,384.08,2,2,2,222,Other,0,0.12936499752535
17206.0,53,1,204.24,2,2,1,221,Other,0,0.12944623126416333
17211.0,27,8,2317.2200000000003,3,4,4,344,Big Spender,0,0.15545129631487364
17212.0,253,1,226.85,1,2,1,121,Other,1,0.049057622695013785
17213.0,40,7,2781.23,3,4,4,344,Big Spender,0,0.14936871312046898
17214.0,60,6,1069.1200000000001,2,4,3,243,Other,0,0.1365879930904398
17217.0,234,1,113.5,1,2,1,121,Other,1,0.0564961087654715
17218.0,4,10,1960.72,4,4,4,444,Champions,0,0.1674298630945925
17219.0,32,1,114.23,3,2,1,321,Other,0,0.13773065536371756
17220.0,24,14,3198.25,3,4,4,344,Big Spender,0,0.16832601663748128
17221.0,7,2,335.13,4,3,2,432,Potential Loyalist,0,0.14986114650759397
17222.0,65,1,354.15,2,2,2,222,Other,0,0.12488799718492825
17223.0,310,2,426.79,1,3,2,132,Other,1,0.028174840972403307
17226.0,309,1,393.49,1,2,2,122,Other,1,0.026834872076680807
17227.0,19,6,939.32,3,4,3,343,Other,0,0.15284431035246454
17228.0,16,8,1906.09,4,4,4,444,Champions,0,0.15914125806349527
17229.0,96,2,318.76,2,3,2,232,Other,0,0.11404105074808557
17230.0,264,8,3638.41,1,4,4,144,Big Spender,1,0.06250055009210988
17231.0,12,10,3174.32,4,4,4,444,Champions,0,0.1663782833763815
17232.0,3,2,421.52,4,3,2,432,Potential Loyalist,0,0.1516238820916574
17233.0,35,1,190.88,3,2,1,321,Other,0,0.13666099724121822
17234.0,183,1,149.89000000000001,1,2,1,121,Other,1,0.07707042737759542
17235.0,25,2,550.06,3,3,2,332,Other,0,0.14300606712408453
17236.0,13,6,916.13,4,4,3,443,Potential Loyalist,0,0.1552157981640962
17237.0,11,2,314.69,4,3,2,432,Potential Loyalist,0,0.1482160937674276
17238.0,3,17,3744.65,4,4,4,444,Champions,0,0.18279414372052946
17239.0,313,1,382.5,1,2,2,122,Other,1,0.025206682154934837
17242.0,108,2,1135.04,2,3,3,233,Other,0,0.11067190410914851
17243.0,1,26,8676.85,4,4,4,444,Champions,2,0.20754380615179552
17244.0,53,1,954.9,2,2,3,223,Other,0,0.1307857279070706
17245.0,205,1,171.45,1,2,1,121,Other,1,0.06826171459895203
17247.0,15,1,282.19,4,2,1,421,Potential Loyalist,0,0.14486682855129904
17248.0,120,1,318.65,2,2,2,222,Other,0,0.1027066876227869
17250.0,4,2,384.52,4,3,2,432,Potential Loyalist,0,0.15115571358604146
17251.0,363,1,283.28000000000003,1,2,1,121,Other,1,0.004922392877748437
17252.0,117,2,353.86,2,3,2,232,Other,0,0.10565864385916991
17253.0,18,1,178.26,4,2,1,421,Potential Loyalist,0,0.14347493892082508
17254.0,5,2,272.44,4,3,1,431,Potential Loyalist,0,0.15055357043418163
17255.0,41,2,298.41,3,3,1,331,Other,0,0.13612270016114963
17256.0,107,2,240.0,2,3,1,231,Other,0,0.10947691692369882
17259.0,148,2,603.37,1,3,2,132,Other,1,0.09363738786256909
17262.0,52,5,1253.3600000000001,2,4,3,243,Other,0,0.1384512214640064
17263.0,208,1,63.440000000000005,1,2,1,121,Other,1,0.06686254451354101
17265.0,139,2,562.9,2,3,2,232,Other,0,0.09718447512258584
17266.0,2,3,310.64,4,3,2,432,Potential Loyalist,0,0.15351086210200135
17267.0,127,2,317.62,2,3,2,232,Other,0,0.10157252856766688
17268.0,108,4,763.64,2,3,3,233,Other,0,0.1133745531942321
17272.0,42,4,2148.63,3,3,4,334,Big Spender,0,0.1423875192528642
17274.0,35,1,111.97999999999999,3,2,1,321,Other,0,0.13652020609059692
17277.0,228,2,1065.3500000000001,1,3,3,133,Other,1,0.06229017486073703
17278.0,241,1,246.04,1,2,1,121,Other,1,0.05391760308058678
17279.0,58,1,187.82999999999998,2,2,1,221,Other,0,0.12740622498555457
17282.0,130,3,1703.41,2,3,4,234,Big Spender,0,0.10452162519803562
17284.0,60,6,1652.58,2,4,3,243,Other,0,0.13762913383494554
17286.0,22,1,153.92,3,2,1,321,Other,0,0.14182292692226295
17287.0,26,7,1064.11,3,4,3,343,Other,0,0.15193466767974217
17288.0,9,7,1419.73,4,4,3,443,Potential Loyalist,0,0.15940570610592428
17289.0,32,3,944.41,3,3,3,333,Other,0,0.14257743411627313
17290.0,4,2,525.24,4,3,2,432,Potential Loyalist,0,0.15140681790436122
17291.0,308,1,550.8000000000001,1,2,2,122,Other,1,0.02751772478167883
17293.0,8,9,1875.1100000000001,4,4,4,444,Champions,0,0.16398582705451595
17295.0,29,3,556.95,3,3,2,332,Other,0,0.14309247503313743
17297.0,17,1,131.78,4,2,1,421,Potential Loyalist,0,0.14379414360826778
17298.0,101,2,498.42,2,3,2,232,Other,0,0.11235091672425904
17299.0,12,4,669.11,4,3,2,432,Potential Loyalist,0,0.1518117696005954
17301.0,21,1,197.63,3,2,1,321,Other,0,0.14230306892116998
17302.0,15,5,1135.63,4,4,3,443,Potential Loyalist,0,0.15312049765008146
17303.0,361,1,250.04,1,2,1,121,Other,1,0.005667368127349989
17306.0,11,19,8631.31,4,4,4,444,Champions,0,0.19166224955181038
17309.0,95,1,82.75,2,2,1,221,Other,0,0.1123393610140558
17311.0,78,2,1384.85,2,3,3,233,Other,0,0.12318201453931231
17312.0,139,3,644.3,2,3,2,232,Other,0,0.09901241964397364
17313.0,31,1,2328.84,3,2,4,324,Big Spender,0,0.14208460609372445
17314.0,25,8,2527.92,3,4,4,344,Big Spender,0,0.15663156425500196
17315.0,2,38,6292.26,4,4,4,444,Champions,2,0.2230788465135563
17317.0,46,3,2600.34,3,3,4,334,Big Spender,0,0.1399022905771962
17320.0,100,3,1200.6200000000001,2,3,3,233,Other,0,0.11568877720034658
17321.0,8,2,700.86,4,3,3,433,Potential Loyalist,0,0.1501116195747248
17323.0,15,7,921.07,4,4,3,443,Potential Loyalist,0,0.15610301598818715
17324.0,18,4,990.23,4,3,3,433,Potential Loyalist,0,0.14997191559764064
17325.0,280,1,96.8,1,2,1,121,Other,1,0.03796764934670965
17329.0,14,2,523.11,4,3,2,432,Potential Loyalist,0,0.1473815693574424
17330.0,23,2,363.9,3,3,2,332,Other,0,0.1434781680675643
17331.0,124,1,175.2,2,2,1,221,Other,0,0.10084213273511827
17333.0,86,1,494.25,2,2,2,222,Other,0,0.11669295494512841
17334.0,302,2,307.02,1,3,1,131,Other,1,0.03117827853958892
17337.0,151,4,2027.8700000000001,1,3,4,134,Big Spender,1,0.09833825190127081
17338.0,17,8,6643.93,4,4,4,444,Champions,0,0.1671934345215372
17339.0,94,2,243.36,2,3,1,231,Other,0,0.11471079463000405
17340.0,30,11,12353.29,3,4,4,344,Big Spender,0,0.17720155543637367
17341.0,157,3,781.36,1,3,3,133,Other,1,0.09201838706782946
17343.0,355,1,193.64,1,2,1,121,Other,1,0.007979595177104138
17344.0,46,1,160.57,3,2,1,321,Other,0,0.13218331881920922
17345.0,15,4,537.74,4,3,2,432,Potential Loyalist,0,0.15037091534181923
17346.0,4,15,2676.56,4,4,4,444,Champions,0,0.1771206875894641
17347.0,86,1,228.96,2,2,1,221,Other,0,0.11621956477594812
17348.0,15,5,1159.52,4,4,3,443,Potential Loyalist,0,0.1531631275688184
17349.0,179,1,110.75,1,2,1,121,Other,1,0.07860916406257783
17350.0,8,4,1286.07,4,3,3,433,Potential Loyalist,0,0.1545212676787671
17351.0,36,3,587.15,3,3,2,332,Other,0,0.14033135127024787
17353.0,129,2,1740.0,2,3,4,234,Big Spender,0,0.10330636978161505
17354.0,51,1,1393.06,3,2,3,323,Other,0,0.13237188120994064
17356.0,312,1,178.22,1,2,1,121,Other,1,0.02524430454113494
17357.0,24,2,388.14,3,3,2,332,Other,0,0.14311927776301364
17358.0,303,2,365.85,1,3,2,132,Other,1,0.030881111503732697
17359.0,11,1,127.86,4,2,1,421,Potential Loyalist,0,0.14620001729407525
17360.0,17,3,585.79,4,3,2,432,Potential Loyalist,0,0.1479696751221768
17361.0,49,3,488.2,3,3,2,332,Other,0,0.1349269003562381
17362.0,239,2,312.23,1,3,2,132,Other,1,0.05652269603846716
17364.0,1,11,4481.18,4,4,4,444,Champions,0,0.17481656213302352
17365.0,13,8,4801.56,4,4,4,444,Champions,0,0.16551444209961408
17367.0,238,1,168.4,1,2,1,121,Other,1,0.05498549462210876
17368.0,23,8,1912.67,3,4,4,344,Big Spender,0,0.1563379861766808
17370.0,73,4,446.18,2,3,2,232,Other,0,0.1268831365849484
17371.0,17,3,423.89,4,3,2,432,Potential Loyalist,0,0.14768077667749252
17372.0,41,8,1342.68,3,4,3,343,Other,0,0.14808227574189545
17373.0,40,4,646.92,3,3,2,332,Other,0,0.140512119585446
17374.0,219,2,495.77,1,3,2,132,Other,1,0.0648931048874808
17375.0,199,3,400.1,1,3,2,132,Other,1,0.07444797667580944
17376.0,71,2,203.2,2,3,1,231,Other,0,0.12388846187149345
17377.0,24,20,4100.92,3,4,4,344,Big Spender,0,0.1800329176057052
17379.0,11,1,404.66,4,2,2,422,Potential Loyalist,0,0.14669394619764908
17381.0,9,29,20275.61,4,4,4,444,Champions,2,0.23007184487486543
17382.0,65,1,65.4,2,2,1,221,Other,0,0.1243727443998598
17383.0,4,1,199.29,4,2,1,421,Potential Loyalist,0,0.1491424921930566
17384.0,19,2,336.4,3,3,2,332,Other,0,0.1450376754622201
17385.0,15,1,261.11,4,2,1,421,Potential Loyalist,0,0.1448292128674575
17386.0,8,6,2686.42,4,4,4,444,Champions,0,0.16038547216452606
17387.0,20,2,784.11,3,3,3,333,Other,0,0.14543443570967962
17388.0,78,4,1259.56,2,3,3,233,Other,0,0.12632382851767104
17389.0,1,34,31833.68,4,4,4,444,Champions,2,0.2623269763046119
17391.0,164,2,508.8,1,3,2,132,Other,1,0.08703431841471139
17392.0,307,2,457.91,1,3,2,132,Other,1,0.02943680660190466
17394.0,219,1,203.86999999999998,1,2,1,121,Other,1,0.06268953885524658
17396.0,39,8,7330.8,3,4,4,344,Big Spender,0,0.1595719176924484
17397.0,22,2,696.41,3,3,3,333,Other,0,0.14447365207280125
17398.0,115,3,653.38,2,3,2,232,Other,0,0.10868009675589019
17400.0,126,5,2129.96,2,4,4,244,Big Spender,0,0.11025673548360965
17402.0,5,13,2633.85,4,4,4,444,Champions,0,0.17327694540040214
17403.0,36,1,281.62,3,2,1,321,Other,0,0.13642077121444088
17404.0,4,15,31906.82,4,4,4,444,Champions,2,0.2292799010034025
17405.0,1,3,1031.41,4,3,3,433,Potential Loyalist,0,0.15519916704691164
17406.0,333,3,2200.42,1,3,4,134,Big Spender,1,0.023773113641489638
17408.0,163,1,32.65,1,2,1,121,Other,1,0.08490411680602765
17409.0,185,2,771.85,1,3,3,133,Other,1,0.07905867125690001
17410.0,16,5,1214.72,4,4,3,443,Potential Loyalist,0,0.15285948306937844
17411.0,12,3,778.94,4,3,3,433,Potential Loyalist,0,0.1503250607158782
17412.0,3,7,1258.06,4,4,3,443,Potential Loyalist,0,0.16153008671175065
17414.0,44,2,778.0,3,3,3,333,Other,0,0.13577205834069522
17415.0,80,1,507.84,2,2,2,222,Other,0,0.11913007391670745
17416.0,30,7,6893.42,3,4,4,344,Big Spender,0,0.1607280564268628
17418.0,42,2,463.46000000000004,3,3,2,332,Other,0,0.1360150747731894
17419.0,11,12,4226.57,4,4,4,444,Champions,0,0.1720234742118088
17420.0,50,3,598.83,3,3,2,332,Other,0,0.134722166547279
17422.0,16,6,1979.37,4,4,4,444,Champions,0,0.15590663612894115
17423.0,46,2,698.41,3,3,3,333,Other,0,0.13482574639242953
17425.0,19,2,759.17,3,3,3,333,Other,0,0.14579207691656948
17426.0,8,6,5037.26,4,4,4,444,Champions,0,0.1645803703714535
17427.0,72,1,100.8,2,2,1,221,Other,0,0.12162089964816454
17428.0,1,28,17256.85,4,4,4,444,Champions,2,0.22621955923778533
17429.0,128,3,524.9200000000001,2,3,2,232,Other,0,0.10322298745335272
17430.0,33,2,265.76,3,3,1,331,Other,0,0.13928159685434444
17431.0,313,1,403.3,1,2,2,122,Other,1,0.02524379819971206
17432.0,18,2,365.76,4,3,2,432,Potential Loyalist,0,0.14549221095908133
17433.0,88,1,303.15999999999997,2,2,1,221,Other,0,0.11554767958375405
17434.0,2,7,2373.82,4,4,4,444,Champions,0,0.16392322177812993
17436.0,2,2,216.29999999999998,4,3,1,431,Potential Loyalist,0,0.15165982711814158
17438.0,254,1,388.45000000000005,1,2,2,122,Other,1,0.048943841040011184
17440.0,157,3,186.42000000000002,1,3,1,131,Other,1,0.09095676112168706
17442.0,37,6,2248.56,3,4,4,344,Big Spender,0,0.14794194534203997
17443.0,220,1,534.24,1,2,2,122,Other,1,0.06287691464625611
17444.0,148,3,2940.04,1,3,4,134,Big Spender,1,0.09948969307168437
17446.0,177,2,120.9,1,3,1,131,Other,1,0.08111425783058725
17447.0,40,2,541.53,3,3,2,332,Other,0,0.13695867439510598
17449.0,2,7,2520.86,4,4,4,444,Champions,0,0.16418560366390125
17450.0,8,46,194550.79,4,4,4,444,Champions,3,0.5700607869757763
17451.0,1,7,1721.4,4,4,4,444,Champions,0,0.16316117184190382
17453.0,18,2,486.71999999999997,4,3,2,432,Potential Loyalist,0,0.14570805503486273
17454.0,192,4,517.53,1,3,2,132,Other,1,0.07915522744304813
17455.0,204,1,131.7,1,2,1,121,Other,1,0.06859292846819043
17456.0,365,1,249.86,1,2,1,121,Other,1,0.004058467842336797
17457.0,127,5,1737.7,2,4,4,244,Big Spender,0,0.10915463207089965
17458.0,15,1,316.5,4,2,2,422,Potential Loyalist,0,0.14492805218092916
17459.0,43,2,657.3,3,3,2,332,Other,0,0.1359588229875915
17460.0,94,6,622.4300000000001,2,4,2,242,Other,0,0.12211798593258591
17461.0,23,3,757.46,3,3,3,333,Other,0,0.1458631387686472
17462.0,60,2,675.69,2,3,3,233,Other,0,0.12915517744155983
17463.0,16,5,1896.41,4,4,4,444,Champions,0,0.1540759079041951
17464.0,158,1,289.96000000000004,1,2,1,121,Other,1,0.08737399112246495
17466.0,10,2,763.28,4,3,3,433,Potential Loyalist,0,0.14941871385332514
17468.0,10,2,137.0,4,3,1,431,Potential Loyalist,0,0.14830116402048474
17469.0,16,5,1870.97,4,4,4,444,Champions,0,0.15403051212635216
17470.0,45,5,1125.07,3,4,3,343,Other,0,0.1410373109561172
17472.0,191,3,710.29,1,3,3,133,Other,1,0.07821864571474581
17475.0,79,1,194.37,2,2,1,221,Other,0,0.11897285491207943
17480.0,78,1,511.82,2,2,2,222,Other,0,0.11994146547335749
17481.0,4,4,1255.59,4,3,3,433,Potential Loyalist,0,0.15607545748623847
17483.0,65,3,414.04,2,3,2,232,Other,0,0.12836025102731805
17486.0,261,1,396.87,1,2,2,122,Other,1,0.0461438524956193
17489.0,59,2,376.64,2,3,2,232,Other,0,0.1290236898487437
17490.0,1,7,2092.32,4,4,4,444,Champions,0,0.16382305084809462
17491.0,1,10,3558.87,4,4,4,444,Champions,0,0.17148807659175033
17492.0,248,1,374.57,1,2,2,122,Other,1,0.051331941850531075
17495.0,8,2,497.56,4,3,2,432,Potential Loyalist,0,0.149748845925532
17496.0,359,1,271.05,1,2,1,121,Other,1,0.006509148445661372
17498.0,76,1,272.22,2,2,1,221,Other,0,0.12031820673256345
17499.0,290,1,622.88,1,2,2,122,Other,1,0.034884952050357076
17500.0,17,3,1138.0,4,3,3,433,Potential Loyalist,0,0.14895505257825523
17501.0,221,2,288.6,1,3,1,131,Other,1,0.06371913596841326
17502.0,9,4,689.1,4,3,3,433,Potential Loyalist,0,0.15305387457729047
17503.0,3,2,558.96,4,3,2,432,Potential Loyalist,0,0.15186913349522382
17504.0,206,9,2997.0299999999997,1,4,4,144,Big Spender,1,0.08636314452883553
17505.0,162,2,1145.84,1,3,3,133,Other,1,0.088975358207259
17506.0,76,1,302.2,2,2,1,221,Other,0,0.12037170380094908
17507.0,262,2,605.58,1,3,2,132,Other,1,0.047796827420878964
17508.0,281,1,387.31,1,2,2,122,Other,1,0.03808389794806436
17509.0,58,8,6115.14,2,4,4,244,Big Spender,0,0.1497619126475013
17510.0,25,1,308.48,3,2,2,322,Other,0,0.14089229336940753
17511.0,3,31,91062.38,4,4,4,444,Champions,2,0.36216379643810703
17512.0,29,10,2924.9900000000002,3,4,4,344,Big Spender,0,0.15909691150786145
17513.0,72,1,513.2,2,2,2,222,Other,0,0.12235679661288221
17514.0,128,1,208.65,2,2,1,221,Other,0,0.09929324267057901
17515.0,31,4,639.02,3,3,2,332,Other,0,0.14411732557519322
17516.0,15,5,768.08,4,4,3,443,Potential Loyalist,0,0.1524646321569147
17517.0,309,1,153.94,1,2,1,121,Other,1,0.02640741301291234
17519.0,17,6,1844.02,4,4,4,444,Champions,0,0.15526296940198678
17520.0,54,1,546.81,2,2,2,222,Other,0,0.1296553770429749
17521.0,30,3,723.2099999999999,3,3,3,333,Other,0,0.14298700879970513
17522.0,2,5,1070.71,4,4,3,443,Potential Loyalist,0,0.15823253480170452
17523.0,11,4,652.74,4,3,2,432,Potential Loyalist,0,0.1521847033317036
17524.0,361,1,145.0,1,2,1,121,Other,1,0.005479932101225005
17525.0,360,1,422.70000000000005,1,2,2,122,Other,1,0.006377611759623511
17526.0,5,4,1195.8999999999999,4,3,3,433,Potential Loyalist,0,0.15556680037216125
17527.0,54,4,939.37,2,3,3,233,Other,0,0.13540394793421276
17528.0,1,8,3628.5,4,4,4,444,Champions,0,0.16824694150510794
17530.0,1,10,2385.0,4,4,4,444,Champions,0,0.16939339334739262
17531.0,190,1,296.7,1,2,1,121,Other,1,0.07451738544073816
17534.0,54,1,223.36,2,2,1,221,Other,0,0.12907820470243675
17535.0,280,1,164.4,1,2,1,121,Other,1,0.03808827649223564
17536.0,177,1,76.5,1,2,1,121,Other,1,0.07935233704269741
17537.0,30,2,897.62,3,3,3,333,Other,0,0.14161553809632033
17538.0,26,1,98.42,3,2,1,321,Other,0,0.14011531223354418
17540.0,25,2,578.9,3,3,2,332,Other,0,0.14305752994770835
17542.0,270,1,170.75,1,2,1,121,Other,1,0.042121055313623694
17545.0,43,3,645.96,3,3,2,332,Other,0,0.13762127991317927
17548.0,234,1,103.3,1,2,1,121,Other,1,0.05647790762812882
17549.0,24,2,148.86,3,3,1,331,Other,0,0.14269230049405718
17550.0,197,3,267.16,1,3,1,131,Other,1,0.07501504473001247
17551.0,359,1,306.84,1,2,1,121,Other,1,0.006573013024631413
17552.0,60,4,930.41,2,3,3,233,Other,0,0.1329750908514471
17553.0,130,1,1487.6,2,2,3,223,Other,0,0.10077114377383499
17554.0,1,5,1952.45,4,4,4,444,Champions,0,0.16020807867583547
17555.0,20,2,483.26,3,3,2,332,Other,0,0.1448975913793321
17556.0,206,1,157.9,1,2,1,121,Other,1,0.06783539086497198
17557.0,14,3,541.46,4,3,2,432,Potential Loyalist,0,0.14909700586809924
17560.0,95,4,854.95,2,3,3,233,Other,0,0.11876537109948719
17561.0,19,1,167.62,3,2,1,321,Other,0,0.1430538078642634
17562.0,14,7,1122.38,4,4,3,443,Potential Loyalist,0,0.15686438340329084
17564.0,24,3,454.01,3,3,2,332,Other,0,0.14491951016058457
17566.0,8,2,901.21,4,3,3,433,Potential Loyalist,0,0.15046912916949004
17567.0,7,8,4331.48,4,4,4,444,Champions,0,0.16708848812035657
17569.0,332,1,344.14,1,2,2,122,Other,1,0.017497480932883242
17571.0,50,4,1498.51,3,3,3,333,Other,0,0.13801027054560466
17572.0,71,4,226.75000000000003,2,3,1,231,Other,0,0.1272958697010369
17573.0,29,3,380.6,3,3,2,332,Other,0,0.14277779164388438
17574.0,243,1,185.65,1,2,1,121,Other,1,0.05300555209673083
17576.0,8,19,3622.68,4,4,4,444,Champions,0,0.1839311581300609
17578.0,218,1,143.45999999999998,1,2,1,121,Other,1,0.06298388649923992
17579.0,5,3,448.90000000000003,4,3,2,432,Potential Loyalist,0,0.15255114241790227
17580.0,253,3,215.72,1,3,1,131,Other,1,0.052403146657592124
17581.0,1,25,11045.04,4,4,4,444,Champions,2,0.2100869718287655
17582.0,236,1,175.27,1,2,1,121,Other,1,0.05580204316767255
17584.0,7,2,1242.3,4,3,3,433,Potential Loyalist,0,0.15147992354319756
17585.0,109,4,1133.07,2,3,3,233,Other,0,0.11363162863471271
17588.0,100,3,1240.2,2,3,3,233,Other,0,0.11575940475093709
17589.0,60,4,2404.17,2,3,4,234,Big Spender,0,0.13560490537793182
17590.0,2,3,1479.22,4,3,3,433,Potential Loyalist,0,0.1555961057368941
17591.0,73,7,2225.9700000000003,2,4,4,244,Big Spender,0,0.1351071156875473
17593.0,4,5,3927.34,4,4,4,444,Champions,0,0.16252568790131297
17594.0,85,2,993.18,2,3,3,233,Other,0,0.11966809530478005
17595.0,12,2,388.79,4,3,2,432,Potential Loyalist,0,0.14794617490482848
17596.0,23,7,2827.93,3,4,4,344,Big Spender,0,0.15628850690470011
17597.0,214,1,2044.3700000000001,1,2,4,124,Big Spender,1,0.06798449735105187
17600.0,18,1,161.67000000000002,4,2,1,421,Potential Loyalist,0,0.1434453353062648
17601.0,239,1,116.00999999999999,1,2,1,121,Other,1,0.05448986381220817
17602.0,2,6,5102.97,4,4,4,444,Champions,0,0.16711049358600316
17603.0,78,1,394.72,2,2,2,222,Other,0,0.11973250927896263
17604.0,217,2,309.36,1,3,2,132,Other,1,0.06536475972465315
17608.0,33,2,193.42,3,3,1,331,Other,0,0.1391525115332298
17609.0,41,5,1112.22,3,4,3,343,Other,0,0.14262296018038778
17611.0,7,15,3984.22,4,4,4,444,Champions,0,0.17824767476894604
17612.0,53,6,2048.45,2,4,4,244,Big Spender,0,0.14115054765544244
17613.0,23,14,4559.150000000001,3,4,4,344,Big Spender,0,0.17115658570466297
17614.0,57,1,390.07,2,2,2,222,Other,0,0.12816925191612186
17615.0,130,3,329.6,2,3,2,232,Other,0,0.10207016397325681
17616.0,174,3,571.1999999999999,1,3,2,132,Other,1,0.08480691113555576
17618.0,6,3,971.58,4,3,3,433,Potential Loyalist,0,0.15308168102483044
17619.0,312,1,218.52,1,2,1,121,Other,1,0.025316216877890815
17620.0,60,1,81.44,2,2,1,221,Other,0,0.1264120904411336
17621.0,21,3,1379.9,3,3,3,333,Other,0,0.1477781259528416
17623.0,33,1,527.0500000000001,3,2,2,322,Other,0,0.13806515701491373
17624.0,15,2,843.48,4,3,3,433,Potential Loyalist,0,0.1475511008961552
17625.0,18,4,2047.0,4,3,4,434,Potential Loyalist,0,0.1518576426476035
17628.0,81,1,75.75,2,2,1,221,Other,0,0.11795689684709953
17629.0,6,8,1814.12,4,4,4,444,Champions,0,0.16299859219630175
17630.0,170,2,503.59999999999997,1,3,2,132,Other,1,0.08461217077080932
17631.0,2,3,528.33,4,3,2,432,Potential Loyalist,0,0.15389931363024914
17633.0,31,4,1324.84,3,3,3,333,Other,0,0.14534112008620842
17634.0,36,9,2361.9700000000003,3,4,4,344,Big Spender,0,0.1535945387025322
17636.0,19,1,285.56,3,2,1,321,Other,0,0.14326426297585115
17637.0,31,2,547.0600000000001,3,3,2,332,Other,0,0.14058784521568773
17639.0,276,1,108.5,1,2,1,121,Other,1,0.03959710621036869
17640.0,87,1,621.66,2,2,2,222,Other,0,0.11651816379152324
17642.0,120,2,712.29,2,3,3,233,Other,0,0.10509180107788817
17643.0,373,1,101.55,1,2,1,121,Other,1,0.0005766615595801057
17644.0,1,11,2895.64,4,4,4,444,Champions,0,0.17198728455436577
17646.0,219,3,1008.39,1,3,3,133,Other,1,0.06749052925640874
17647.0,65,1,133.06,2,2,1,221,Other,0,0.12449347861089957
17648.0,61,4,1797.5,2,3,4,234,Big Spender,0,0.1341202033517274
17649.0,138,1,868.49,2,2,3,223,Other,0,0.09644923009294766
17650.0,21,1,166.08,3,2,1,321,Other,0,0.14224677030517377
17651.0,12,10,3945.0,4,4,4,444,Champions,0,0.16775350421238686
17652.0,25,12,4867.72,3,4,4,344,Big Spender,0,0.167537531638163
17653.0,37,4,1207.56,3,3,3,333,Other,0,0.14271897406256445
17654.0,277,1,117.55,1,2,1,121,Other,1,0.039211110486579284
17655.0,11,7,2638.94,4,4,4,444,Champions,0,0.16077700564595954
17656.0,73,5,1674.69,2,4,4,244,Big Spender,0,0.13075801313154783
17658.0,26,2,595.42,3,3,2,332,Other,0,0.1426848638803846
17659.0,17,12,2999.46,4,4,4,444,Champions,0,0.16742091953551544
17660.0,141,1,196.0,2,2,1,221,Other,1,0.09404278765389013
17663.0,26,7,1802.91,3,4,4,344,Big Spender,0,0.15325300103942552
17664.0,19,2,604.64,3,3,2,332,Other,0,0.14551632968582792
17666.0,4,2,728.16,4,3,3,433,Potential Loyalist,0,0.15176891347196675
17667.0,66,5,2055.51,2,4,4,244,Big Spender,0,0.13425257135233812
17668.0,1,2,347.75,4,3,2,432,Potential Loyalist,0,0.15229653458670026
17669.0,43,7,3406.7200000000003,3,4,4,344,Big Spender,0,0.14927841894102403
17670.0,228,1,205.7,1,2,1,121,Other,1,0.05907350140435524
17671.0,16,4,1572.71,4,3,3,433,Potential Loyalist,0,0.15181559714965723
17672.0,50,2,3178.17,3,3,4,334,Big Spender,0,0.1376421136114947
17673.0,2,6,1629.12,4,4,3,443,Potential Loyalist,0,0.1609116680018992
17674.0,74,2,551.04,2,3,2,232,Other,0,0.12330272202702947
17675.0,1,31,20374.28,4,4,4,444,Champions,2,0.2368304569046057
17676.0,4,6,1387.68,4,4,3,443,Potential Loyalist,0,0.15967654683021074
17677.0,2,30,16363.23,4,4,4,444,Champions,2,0.22758820100731045
